t,t = current_step,P_usage[t-1] (kW),price[t+0] ($/kWh),price[t+1] ($/kWh),price[t+2] ($/kWh),price[t+3] ($/kWh),price[t+4] ($/kWh),price[t+5] ($/kWh),price[t+6] ($/kWh),price[t+7] ($/kWh),price[t+8] ($/kWh),price[t+9] ($/kWh),price[t+10] ($/kWh),price[t+11] ($/kWh),price[t+12] ($/kWh),price[t+13] ($/kWh),price[t+14] ($/kWh),price[t+15] ($/kWh),price[t+16] ($/kWh),price[t+17] ($/kWh),price[t+18] ($/kWh),price[t+19] ($/kWh),demand[t+0] (kW),demand[t+1] (kW),demand[t+2] (kW),demand[t+3] (kW),demand[t+4] (kW),demand[t+5] (kW),demand[t+6] (kW),demand[t+7] (kW),demand[t+8] (kW),demand[t+9] (kW),demand[t+10] (kW),demand[t+11] (kW),demand[t+12] (kW),demand[t+13] (kW),demand[t+14] (kW),demand[t+15] (kW),demand[t+16] (kW),demand[t+17] (kW),demand[t+18] (kW),demand[t+19] (kW),power_limit[t+0] (kW),power_limit[t+1] (kW),power_limit[t+2] (kW),power_limit[t+3] (kW),power_limit[t+4] (kW),power_limit[t+5] (kW),power_limit[t+6] (kW),power_limit[t+7] (kW),power_limit[t+8] (kW),power_limit[t+9] (kW),power_limit[t+10] (kW),power_limit[t+11] (kW),power_limit[t+12] (kW),power_limit[t+13] (kW),power_limit[t+14] (kW),power_limit[t+15] (kW),power_limit[t+16] (kW),power_limit[t+17] (kW),power_limit[t+18] (kW),power_limit[t+19] (kW),ev[0].SOC (0~1),ev[0].arrival_time/sim_len,ev[0].departure_time/sim_len,ev[0].req_soc = required_energy/cap,ev[1].SOC (0~1),ev[1].arrival_time/sim_len,ev[1].departure_time/sim_len,ev[1].req_soc = required_energy/cap,ev[2].SOC (0~1),ev[2].arrival_time/sim_len,ev[2].departure_time/sim_len,ev[2].req_soc = required_energy/cap,ev[3].SOC (0~1),ev[3].arrival_time/sim_len,ev[3].departure_time/sim_len,ev[3].req_soc = required_energy/cap,ev[4].SOC (0~1),ev[4].arrival_time/sim_len,ev[4].departure_time/sim_len,ev[4].req_soc = required_energy/cap,ev[5].SOC (0~1),ev[5].arrival_time/sim_len,ev[5].departure_time/sim_len,ev[5].req_soc = required_energy/cap,ev[6].SOC (0~1),ev[6].arrival_time/sim_len,ev[6].departure_time/sim_len,ev[6].req_soc = required_energy/cap,ev[7].SOC (0~1),ev[7].arrival_time/sim_len,ev[7].departure_time/sim_len,ev[7].req_soc = required_energy/cap,ev[8].SOC (0~1),ev[8].arrival_time/sim_len,ev[8].departure_time/sim_len,ev[8].req_soc = required_energy/cap,ev[9].SOC (0~1),ev[9].arrival_time/sim_len,ev[9].departure_time/sim_len,ev[9].req_soc = required_energy/cap,ev[10].SOC (0~1),ev[10].arrival_time/sim_len,ev[10].departure_time/sim_len,ev[10].req_soc = required_energy/cap,ev[11].SOC (0~1),ev[11].arrival_time/sim_len,ev[11].departure_time/sim_len,ev[11].req_soc = required_energy/cap,ev[12].SOC (0~1),ev[12].arrival_time/sim_len,ev[12].departure_time/sim_len,ev[12].req_soc = required_energy/cap,ev[13].SOC (0~1),ev[13].arrival_time/sim_len,ev[13].departure_time/sim_len,ev[13].req_soc = required_energy/cap,ev[14].SOC (0~1),ev[14].arrival_time/sim_len,ev[14].departure_time/sim_len,ev[14].req_soc = required_energy/cap,ev[15].SOC (0~1),ev[15].arrival_time/sim_len,ev[15].departure_time/sim_len,ev[15].req_soc = required_energy/cap,ev[16].SOC (0~1),ev[16].arrival_time/sim_len,ev[16].departure_time/sim_len,ev[16].req_soc = required_energy/cap,ev[17].SOC (0~1),ev[17].arrival_time/sim_len,ev[17].departure_time/sim_len,ev[17].req_soc = required_energy/cap,ev[18].SOC (0~1),ev[18].arrival_time/sim_len,ev[18].departure_time/sim_len,ev[18].req_soc = required_energy/cap,ev[19].SOC (0~1),ev[19].arrival_time/sim_len,ev[19].departure_time/sim_len,ev[19].req_soc = required_energy/cap,ev[20].SOC (0~1),ev[20].arrival_time/sim_len,ev[20].departure_time/sim_len,ev[20].req_soc = required_energy/cap,ev[21].SOC (0~1),ev[21].arrival_time/sim_len,ev[21].departure_time/sim_len,ev[21].req_soc = required_energy/cap,ev[22].SOC (0~1),ev[22].arrival_time/sim_len,ev[22].departure_time/sim_len,ev[22].req_soc = required_energy/cap,ev[23].SOC (0~1),ev[23].arrival_time/sim_len,ev[23].departure_time/sim_len,ev[23].req_soc = required_energy/cap,ev[24].SOC (0~1),ev[24].arrival_time/sim_len,ev[24].departure_time/sim_len,ev[24].req_soc = required_energy/cap
54,54.0,-22.0,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,36.47255422959844,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.12,0.54,0.71,0.88,0.2,0.42,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.305,0.49,0.63,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.53,0.68,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55.0,-22.0,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,33.42566265035864,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.2,0.42,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.25,0.49,0.63,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.53,0.68,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56.0,-21.0,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,44.32115462898146,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.2,0.42,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.49,0.63,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.53,0.68,0.215,0.0,0.0,0.0,0.0,0.8,0.56,0.68,0.2,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57.0,-22.0,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,60.91379299245505,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.2,0.42,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.49,0.63,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.53,0.68,0.16,0.0,0.0,0.0,0.0,0.745,0.56,0.68,0.145,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58.0,-22.0,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,54.48947918928474,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.2,0.42,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.49,0.63,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.53,0.68,0.105,0.0,0.0,0.0,0.0,0.69,0.56,0.68,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59.0,-22.0,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,50.69138159938422,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.2,0.42,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.49,0.63,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.53,0.68,0.05,0.0,0.0,0.0,0.0,0.635,0.56,0.68,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60.0,-22.0,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,42.001430468061216,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.2,0.42,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.49,0.63,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.53,0.68,-0.005,0.0,0.0,0.0,0.0,0.58,0.56,0.68,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61.0,-18.0,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,46.334386737552144,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.49,0.63,0.04,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.53,0.68,-0.04,0.0,0.0,0.0,0.0,0.525,0.56,0.68,-0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62.0,-11.0,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,74.33333716689786,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.49,0.63,0.04,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.53,0.68,-0.04,0.0,0.0,0.0,0.0,0.47,0.56,0.68,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63.0,-11.0,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,69.35133890419607,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.49,0.63,0.04,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.53,0.68,-0.04,0.0,0.0,0.0,0.0,0.415,0.56,0.68,-0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64.0,-11.0,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,50.46902462022865,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.53,0.68,-0.04,0.0,0.0,0.0,0.0,0.36,0.56,0.68,-0.24,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65.0,-11.0,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,38.10116886071084,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.53,0.68,-0.04,0.0,0.0,0.0,0.0,0.305,0.56,0.68,-0.295,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66.0,-11.0,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,41.43652354804436,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.53,0.68,-0.04,0.0,0.0,0.0,0.0,0.25,0.56,0.68,-0.35,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67.0,-10.0,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,45.69736404051187,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.53,0.68,-0.04,0.0,0.0,0.0,0.0,0.2,0.56,0.68,-0.4,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68.0,0.0,0.2135,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,71.88741039618661,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.53,0.68,-0.04,0.0,0.0,0.0,0.0,0.2,0.56,0.68,-0.4,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
